address,lat,lng
2000 w schiller,41.9069091,-87.6473647
10600 s kedzie,41.700483899999995,-87.70144203111002
1 w garfield,41.912303,-87.6810403
1300 w ohio,41.8914867,-87.7325256
4700 n springfield,41.0445265,-81.4373585
1200 s pulaski,41.81759265,-87.72511975933415
1300 w hubbard,41.890229500000004,-87.65928153605529
4700 n lincoln av,41.9896464,-87.7061328
3100 w franklin boulevard,41.8905517,-87.7041610695965
1500 n tripp av,41.907825,-87.732694
7200 s champlain,41.7638487,-87.60945114809562
4100 n sacramento,41.88964985,-87.7008938485065
6700 n greenview,42.00407225,-87.66849496294319
1 w van buren st,41.876822,-87.628903
400 w monroe,41.88890145,-87.62642538975453
2800 n lockwood,41.9268468,-87.7587043
2600 n laramie av,41.9280555,-87.7567354147489
3500 w thomas,41.901415,-87.6741505
1500 w greenleaf,42.01039,-87.668114
1100 n milwaukee,41.8961978,-87.6553579
100 s la salle st,41.8405229,-87.630083
700 s dearborn st,41.87325,-87.629276
7900 s vernon,41.6775648,-87.67145308097429
7900 s ingleside,41.782269,-87.6027218
1100 w madison st,41.8806861,-87.7260612
2300 n racine,41.79483745,-87.6551343595338
6300 w raven,41.9950777,-87.784067
2800 s halsted st,41.8781011,-87.6472385
4800 n broadway,41.96928785,-87.6600648455402
600 e 91st pl,41.72845,-87.609306
6700 s oakley,41.8765293,-87.68502798492622
3600 w 84th pl,41.7397928,-87.7121185
7800 s michigan ave,41.752703,-87.621531
10400 s walden pkwy,41.7047379855163,-87.6694630167344
700 s oakley ave,41.8186478,-87.6828452
3300 w lexington,41.8720197,-87.6909268
4900 w eddy,41.9464236,-87.6595022
7000 n ridge boulevard,42.0091196,-87.6823934459082
3200 n panama,41.9788262,-87.8293165
2800 n leclaire,41.9391897,-87.7542642
6800 s east end,41.7713651,-87.58406893178807
2700 w north av,41.9104239,-87.6947656
4600 s western ave,41.810014,-87.6849625450738
2800 w 64th st,41.777375,-87.693512
1100 s canal,48.169342,16.3704247
1 e adams street,41.4968136,-87.6692537
3700 n ottawa,41.9500965,-87.8178628
300 e randolph,41.8848507,-87.61984
3900 w fullerton ave,41.92476265,-87.7245060757887
5400 w devon av,41.99741,-87.763957
1000 w cornelia,41.94305615,-87.8139178139713
3900 w 15th st,41.8608,-87.722746
700 w jackson bv,41.78446815,-87.6080440576464
3500 n broadway,41.9456237,-87.6464788943057
9400 s laflin st,41.7228919,-87.6607454706196
01300 n long,52.2120828,7.030185
5200 n lamon,41.949747,-87.7497525
1300 w devon,41.99835775,-87.66331060692963
4900 w congress,41.874280299999995,-87.7472884599905
7600 n bosworth av,42.01963655,-87.6700102708239
1500 n wabash,41.8026616,-87.6249037967896
1600 n latrobe,41.9113235,-87.7569461
600 w buena,41.958609,-87.646639
100 n michigan,43.8826778,-85.8042654
2400 n lincoln,41.92588895,-87.64420197307857
3400 w adams,41.8796269,-87.6261185
700 w hutchinson,35.9730669,-101.457458
200 s ashland av,41.87856185,-87.6671538880059
1 w huron st,41.894791,-87.628316
900 w george st,41.934575,-87.651666
1 e washington,14.278864,120.9741155
200 n clinton st,41.885824,-87.64142
1300 w 16th st,41.859806,-87.659094
600 w fulton st,41.88703875,-87.6432410896858
800 w leland,41.96699035,-87.6593182416711
2800 s kostner,41.84032385,-87.73448921014294
1 n rush st,41.8914612,-87.6253675
200 n columbus dr,41.8860637,-87.6211080196667
5800 s laflin st,41.788477,-87.662114
3000 e 91st st,41.730161,-87.551094
700 n lasalle st,41.8838308,-87.6324246
5500 s wabash,41.88890145,-87.62642538975453
2100 n spaulding,41.7553651,-87.7062095666799
3300 w 66th pl,41.77273785,-87.7056180113754
100 n morgan,41.880285,-87.652096
6500 s kilbourn,41.94505385,-87.739044020067
4700 s indiana,41.8217983,-87.621299
300 e grand,40.249294,-94.338446
900 w adams street,41.879258,-87.649786
3000 w 38th pl,41.823666,-87.7003
3800 w iowa,40.707271,-93.362258
5600 n christiana,41.859815,-87.70878314863052
1200 w flournoy,41.873313,-87.657069
1300 s washtenaw,41.9050078,-87.6947044626
200 w superior st,41.89575805,-87.634526323701
700 w belmont av,41.940298,-87.6470354913169
6800 s washtenaw,41.935201500000005,-87.69491307063669
3900 n broadway st,43.0438191,-87.9079560083974
200 w 31st st,41.8384637,-87.6321971698954
10400 s forest,41.7053178,-87.6164313732137
1400 n clark st,41.988054,-87.669707
2600 w augusta boulevard,41.899411,-87.692029
1300 w cleveland,41.863325200000006,-87.60847475369728
3300 s albany,40.249168,-94.338345
1 e cullerton,41.855367,-87.626979
2800 n stockton dr,41.9192227,-87.6348055
1900 w potomic,41.9051869,-87.6638848
3500 n clark st,41.988054,-87.669707
1800 n maud,41.914797,-87.653414
100 n pine,41.8832612,-87.6253411
7800 s cornell ave,41.753194,-87.584559
1600 w estes,42.0101372,-87.7843519
2500 w pope john,41.8155721,-87.6931979
800 n la salle st,41.882310649999994,-87.63201783179898
4200 w 26th st,41.844265,-87.72958
2100 s calumet ave,41.854225,-87.619183
1900 w howard st,42.0194081,-87.675918
800 s wells,41.8714166,-87.63426244480635
3300 w lawrence ave,41.9686793,-87.7111360631965
7200 s jeffery,41.764099099999996,-87.57656018229031
4500 n clarendon,41.8031437,-87.9555711
7900 s state st,41.7832197,-87.6254215
1 e cedar,41.9022358,-87.6280016
700 w polk,28.0130667,-81.6021767
600 w 44th st,41.814512,-87.641274
2800 s hamlin ave,41.840518,-87.71968
10100 s avenue l,41.71184,-87.536597
3300 n cicero av,41.940773,-87.74703
600 w kemper place,41.924697,-87.644043
100 n dearborn st,41.884603,-87.629571
100 w huron,41.8950487,-87.6511511
4000 n kostner,41.91257175,-87.7354419739219
5000 w diversey av,41.9316268,-87.7517520660426
6400 n francisco,14.7248223,120.9750891
5500 w north,52.2120828,7.030185
1200 w lawrence,41.969106,-87.659836
1 e huron st,41.89472105,-87.6279822162267
3000 n central,-25.35977245,-57.568070958528
4200 s albany,40.249168,-94.338345
6200 s martin luther king,41.78186105,-87.61634988364486
4600 s ashland av,41.8102934,-87.665332115201
4800 w dakin,41.9522382,-87.7402446
5700 s wabash,41.7909277,-87.62435962386004
6 e monroe,41.8808473,-87.6234615
2900 n clark st,41.988054,-87.669707
3800 s prairie,41.958499,-84.761322
5200 w madison,41.88184,-87.6281596077555
5900 w diversey,41.9322666,-87.6929858
9200 s normal blvd,41.7780403,-87.6374762
6300 s kedzie av,41.777467,-87.703212
2700 w farwell ave,42.00600555,-87.6976148605711
5200 s blackstone av,41.8007548,-87.5908580514453
1700 s michigan ave,41.858943,-87.6244237751295
100 w 75th st,41.758261,-87.628173
1600 n albany,40.249168,-94.338345
5000 n clark st,41.97261425,-87.6683927428082
1000 w belmont av,41.9400136,-87.6544566
7600 s colfax,41.7231062,-87.5607388
3000 s komensky,41.7465611,-87.7230486
1 s cicero,41.6637238,-87.738511
6100 n fairfield,41.992829549999996,-87.69907499264514
3900 w 68th place,41.7688869,-87.7202411895768
900 n willard,41.0431484,-82.7309119027311
1300 n hudson,28.3286581,-82.6579286
4100 w ainslie,41.9716232,-87.6517095
1300 e 56th st,41.79344075,-87.594423057458
7600 s kingston,41.756962900000005,-87.56306702813765
3700 s wood st,41.82667265,-87.67055395
1900 w huron,41.89434115,-87.67472506432689
3000 s hamlin,41.9362598,-87.66418996938202
4000 n moody,41.9847215,-87.7816508
2300 w cortez,41.89992975,-87.69499235137
2300 w thomas st,41.901318,-87.684703
11200 s michigan av,41.69063015,-87.6213485118109
1600 s wabash,41.8700793,-87.6259026
1 s desplaines st,41.881699,-87.644013
900 w madison st,41.8807669,-87.7261045
100 n hermitage,41.8837179,-87.67098141593114
6900 s cambell ave,41.7714196,-87.6858681
4600 n paulina,41.9653897,-87.6712443050989
2400 e 74th pl,41.75995,-87.564614
4300 w wilcox,41.8791982,-87.6913611
200 e 32nd st,41.836607,-87.621746
5300 s shore drive,41.79937665,-87.5829889467728
3300 w 56th st,41.791743,-87.706121
600 w cermak road,41.8532776,-87.6425114259474
1  st lawrence,41.9689268,-87.6584393
800 s financial place,41.8750376,-87.6330597
1600 s blue island av,41.8594629,-87.6602540933101
100 n lasalle,41.879911,-87.632416
5900 s ada st,41.786255,-87.658424
2600 n mildred,41.9326805,-87.6514304
2400 w 57th st,41.790282,-87.684743
200 w cermak rd,41.8516095,-87.7198627
7100 s ashland,42.011792,-87.67041178373037
100 n wells st,41.885225,-87.634025
10800 s prospect,41.6975639,-87.663162521281
1100 n state,52.2120828,7.030185
1000 w granville,41.9947539,-87.683113
2000 w 68th pl,41.76954895,-87.6738898
5300 n clark st,41.97813695,-87.668726814958
2000 w charlston,41.9199718,-87.6892473
7900 s loomis,41.8820062,-87.66269498683113
6200 s cottage,38.9031029,-90.0701061
300 s springfeidl,41.8848507,-87.61984
300 e 38th st,41.825709,-87.619056
2200 n rockwell,41.99198565,-87.6941195399312
7600 s emerald,41.7559584,-87.64320877926278
300 w madison,41.8754477,-87.6350819
500 e 103rd st,41.707435,-87.611166
200 n clark st,41.885864,-87.631089
2500 w peterson,41.9905066,-87.6901795
300 e ohio,41.8926988,-87.6196245
2300 w devon ave,41.99803005,-87.687683041238
1200 n clark st,41.988054,-87.669707
4000 n broadway st,43.0438191,-87.9079560083974
2900 s vernon ave,41.841966,-87.615783
800 n richmond,40.601528,-74.06938
1 n long,41.8854984,-87.62726118993479
4700 s maplewood,41.9669342,-87.69298222263987
5400 s laramie,41.79455365,-87.7528511437219
2500 w cortez st,41.900347,-87.689588
5900 s sawyer,41.9136549,-87.7085349
1800 s calumet ave,41.85769,-87.6197273562771
900 w 34th st,41.832847,-87.649376
1600 n laramie av,41.9204652,-87.7560448
2000 n drake,41.920968,-87.71526
5000 n broadway,41.97294135,-87.6601168557164
1 e division,41.90304395,-87.66713958779889
7700 s evans,42.0375541,-87.6800929
1600 w rosehill,41.986832,-87.67003
1500 w morse av,42.007954,-87.66803
4000 w cortland,41.9162441,-87.6772372
8400 s drexel,41.775589,-87.67144
200 e delaware pl,41.8995579,-87.621294090799
2300 s michigan av,41.881682,-87.6241648
7300 n honore,42.3194223,-87.859792
7100 s eberhart,41.7474636,-87.6124712
6100 s prairie,42.2458543,-88.9031572
3900 w madison,41.8813298,-87.7234677476952
5200 n sheridan road,41.9767744,-87.6554144712731
3200 n lincoln av,41.9398395,-87.6690429017492
1900 n clark,41.6181136,-87.4143406405452
9600 s avenue n,41.7210758,-87.5394171895536
3300 n newland,41.94997245,-87.7991952049994
1000 n sedgwick,37.6800496,-97.2485279
3100 n lincoln av,41.9380405,-87.6666557
3100 n seminary,41.9506,-87.6566802
1 n ada,41.881681,-87.660453
3300 w 62nd pl,41.78008185,-87.7057894123455
4900 s michigan ave,41.80552,-87.622849
400 w ohio,41.88890145,-87.62642538975453
4600 w 60th st,41.784029,-87.738964
1900 n bissell,41.91608195,-87.65232344291167
100 s dearborn st,41.879958,-87.629469
6700 s st lawrence,41.9689268,-87.6584393
2500 n mildred,41.9326805,-87.6514304
1 s franklin st,41.8815809,-87.6350448977129
400 e erie st,41.894333,-87.617599
2900 w division,41.9030346,-87.6863623
6600 n bosworth,42.00267265,-87.6686883252272
2600 n dayton,41.3998296,-88.7921890752604
700 s hoyne,41.89520345,-87.62373507429783
1300 w george st,41.934417,-87.661366
200 s clark st,41.9203614,-87.6330496758443
4500 s rockwell,41.811859350000006,-87.68992618829162
300 w erie st,41.894049,-87.635807
9600 s ewing,41.7223936,-87.5360695
2200 s kolin,41.851232,-87.732395
1600 s throop,41.911316,-87.660521
3400 s lituancia,41.8327999,-87.6267086
3300 w 55th st,41.7937455,-87.7061898808839
5700 w melrose,41.93966115,-87.76913027453676
4800 w madison,41.9639244,-87.7474623
3200 w lawrence av,41.968531,-87.70864
400 n clark,41.6181136,-87.4143406405452
4900 w deming,40.093089,-86.071255
1200 s wabash av,41.8688033797146,-87.6259694447475
4800 s marshfield,41.80665995,-87.6663991023058
4700 n avers,41.96659175,-87.72458415691528
100 s parkside,41.7710801,-87.5837861823919
7200 s phillips,41.8244779,-87.6197727
500 w madison,41.8758397,-87.6265313
10800 s calumet ave,41.69802205,-87.6149896431674
1400 s indiana,41.8637813,-87.62276336488122
1000 w madison st,41.8807669,-87.7261045
6800 s merrill,41.7197635,-87.57223530429415
2400 w thomas,41.901415,-87.6741505
4600 s prairie ave,41.8108154,-87.6200896167176
100 e ohio st,41.892613,-87.625233
1600 n monticello,40.0253925,-88.5009931
3500 s indiana,41.8217983,-87.621299
2400 w greenview,41.925792,-87.665871
4700 s st lawrence,41.9689268,-87.6584393
600 s dearborn st,41.8743649,-87.629384
2500 w thorndale,41.988698,-87.692211
300 w adams street,41.8795338,-87.6358681
3500 w cortland,41.9162441,-87.6772372
2900 n hermitage ave,41.9344241,-87.6725903439797
2300 n bosworth,42.00267265,-87.6686883252272
7900 s drexel,41.775589,-87.67144
10000 w 101st street,41.7101218,-87.6753262
900 w sheridan road,41.998314,-87.656255
6100 s spaulding,42.3162848,-87.8512319
4600 s ellis,41.78468745,-87.60074932651055
8900 s union,41.7324386,-87.64137525694562
800 w 31st st,41.8381538,-87.6464313
700 w oakdale,41.89520345,-87.62373507429783
6100 s greenwood,41.6980891,-87.7086616
200 n damen,41.9507648,-87.6783123
500 s state,41.8757992,-87.6239287
2200 w melrose,41.9402478,-87.6972361
500 w monroe,41.8809117,-87.64041255063464
5600 n magnolia,41.110855,-89.19442
400 w ohare st,41.88890145,-87.62642538975453
200 s wabash,41.88890145,-87.62642538975453
5600 w belmont av,41.9385687,-87.7668612
6800 s cornell ave,41.77134865,-87.5852907560743
1000 w wrightwood,41.92652125,-87.7815702045256
800 n franklin st,41.896702,-87.635806
1300 n kildare,41.864112250000005,-87.73275069563101
3600 w cullom,41.95933,-87.718148
3700 w 13th st,41.864507,-87.718724
100 s wacker drive,41.88029605,-87.63747885
7600 s east end,41.756826950000004,-87.58371773925782
100 e south water - ml st,41.88689576142748,-87.62461226142749
300 e northwater st,41.8848507,-87.61984
3400 n sheffield av,41.943773,-87.654337
900 n ashland av,41.89798245,-87.66765825
7000 n glenwood,41.5365112,-87.6303813
1600 n mozart st,41.91098,-87.698147
4400 w george,41.933571,-87.73703
200 n mozart st,41.884331,-87.697645
4600 w wellington,41.93517405,-87.66972977337007
700 w wrightwood,41.92652125,-87.7815702045256
5300 w irving park dr,41.9531187,-87.7519456
1300 n dearborn parkway,41.905925,-87.630156
5500 s kolmar,41.9566405,-87.74147968005698
2000 w pierce,47.1415334,-122.5081073
1800 w congress pw,41.87516753649385,-87.67164292499957
4000 n southport,41.9544928,-87.6643843
11600 s hale,41.682651899999996,-87.6728650732633
800 w kinzie,41.8890096,-87.6286767
400 n franklin st,41.88927,-87.635622
300 w locust st,41.899043,-87.635939
4300 s spaulding,41.81527975,-87.70698295037651
4500 s lake park,41.8130782,-87.59636152287706
500 e 51st st,41.8034476,-87.6142921433486
7800 s cles,41.78544375,-87.75082620401611
2300 s kostner,41.849484950000004,-87.73474476749999
3900 n paulina,41.95255575,-87.67162810586396
1600 n troy st,41.910759,-87.705786
800 n lawndale,41.8600324,-87.7183883
3600 w berteau,41.957484,-87.719925
1500 w chicago av,41.89639665,-87.6652052627382
11500 s racine,41.8758843,-87.6593253
1400 w hutchinson,35.9730669,-101.457458
2000 w hastings,40.579505,-98.396403
300 w 95th st,41.7219301,-87.6315671436039
5000 n lincoln,40.7832034,-73.974793
5800 s justine,41.788440800000004,-87.66347810473071
2300 n clark st,41.9239707,-87.6396823338737
100 s michigan,43.8826778,-85.8042654
100 n la salle st,41.9010988,-87.63321087136678
6400 s king dr,41.77815525,-87.61593735635455
1200 s state st,41.8665326811188,-87.627590670141
200 n pulaski,40.9259224,-86.5293269
11100 s michigan,43.8826778,-85.8042654
2700 n halsted st,41.93142,-87.649132
1700 n karlov,41.8846593,-87.7282233
1500 e 52nd,41.799609,-87.662467
1 s jefferson,41.85920125,-87.64213222830145
2000 n clifton,39.1276858,-84.5194473
2700 n rutherford,35.84530175,-86.4242151018865
500 e solidarity,41.866028,-87.613558
200 w 31st,41.8381796,-87.6887372
5300 s lake park av,41.799432,-87.587402
4800 w drummond place,41.928887,-87.747317
7500 s prairie,41.8902501,-88.2230944477082
600 s columbus dr,41.8744065757576,-87.620702010101
1700 n dayton,41.7539257,-86.4484358
1900 w chicago ave,41.89616455,-87.6748286650124
600 n mc clurg court,41.89298185,-87.61796378219273
1800 w north ave,41.9107558,-87.6730296571038
1 n wells,41.90124575,-87.63554861903087
11500 s lasalle,41.881644,-87.63209480891294
1000 w diversey,41.9322666,-87.6929858
3500 w armitage,41.9177806,-87.6822295
500 e 91st st,41.729323,-87.611752
3900 w lawrence av,41.96853175,-87.7261666480181
1100 w 16th st,41.8599,-87.653011
4300 n hazel,41.6918181,-87.699001
2600 w bloomingdale,41.914031,-87.69237
4000 n broadway,41.95488875,-87.6510718645981
6600 s wolcott,41.7742043,-87.67102042900842
3500 w 28th st,41.840829,-87.713032
1700 w lunt,42.0089396,-87.6659033754011
1200 w taylor st,41.86957795,-87.6573130247909
200 n wells st,41.88604455,-87.6343957995349
1500 w taylor st,41.8695319,-87.6643022141867
200 w jackson boulevard,41.8782311,-87.6339222
5000 s woodlawn,41.804015750000005,-87.59708336690284
1 w 47th st,41.809151,-87.626247
4600 s laflin st,41.81033,-87.662694
1200 n rockwell,41.99198565,-87.6941195399312
2900 s indiana,41.8217983,-87.621299
2000 n shakespeare,41.9203614,-87.6330496758443
8100 s kedzie,41.74580055,-87.70274201961836
2300 n rockwell,41.99198565,-87.6941195399312
2600 w winnemac,41.9722601,-87.6703374
3100 n neva,45.2504842,-89.1348129
600 n st clair,41.8854984,-87.62726118993479
100 w carroll,41.8870104,-87.7430557
900 n springfield,41.0445265,-81.4373585
1 e cedar st,41.902298,-87.628121
300 e ontario st,41.893492,-87.620113
400 w erie,41.894014,-87.638694
1900 n kedzie,41.6930877,-87.7011934258996
1700 n kedzie ave,41.9289777,-87.707534
5100 s pulaski,41.81759265,-87.72511975933415
600 w diversey av,41.9309812,-87.7888428
8600 w catherine,41.977288,-87.8327351
2000 n lavergne,41.79297965,-87.7802486678361
6500 s kildare,41.774802199999996,-87.7302441815126
600 w oakdale,41.935606,-87.644412
2400 n milwaukee,41.8961978,-87.6553579
1900 s peoria,40.6791954,-89.610886
1700 e 69th,41.769809,-87.583492
1 w maple st,41.901789,-87.629361
2000 w devon,41.9974984,-87.7035092
4200 s michigan ave,41.818219,-87.623183
1100 n harding,41.900996250000006,-87.72538591822857
6200 s halsted,41.781109099999995,-87.64519411098561
500 e 47th st,41.80961905,-87.6135089794525
5500 s harper,41.7949817,-87.58877546801031
3900 w 52nd st,41.798828,-87.721034
5300 w waveland av,41.947881,-87.759604
700 n ridgeway,41.89386965,-87.72009844195821
1300 s central park ave,41.864342,-87.715472
6400 s promontory drive,41.778549,-87.572926
1400 w 62nd st,41.7815852,-87.6596369002953
5100 s racine,41.80125785,-87.65526398426675
1000 n ashland av,41.8858804,-87.6670206
1 e scott,41.90462205,-87.62829380116939
1800 s california ave,41.822905,-87.6946315
3800 s artesian,41.824357,-87.686281
4100 n mc vicker,41.954905350000004,-87.77834264777616
1600 w 71st st,41.764974,-87.665197
1400 w 47th st,41.80997415,-87.6606808717202
1 w parking lot e,41.931336,-88.7627754681235
5100 n western ave,41.97432405,-87.6894150705999
